"V1" "V2" "V3"
"1" 959.433755874248 10.1294042573733 577.760931676977
"2" 865.081745681379 10.5636529450681 635.988449912108
"3" 895.039238206891 10.2313609068365 617.783841670443
"4" 921.817649104824 10.6357062425504 601.582506433441
"5" 935.321117209238 10.5369149645719 596.487039201555
"6" 937.973033759195 10.4815925400301 606.885997292805
"7" 948.621516294775 10.2868129202298 588.822055739213
"8" 949.889809705853 10.0503214957903 580.271800058569
"9" 883.964329037435 10.4124556745304 614.426992252903
"10" 885.817217255882 10.2149248581378 623.074227412062
"11" 944.55749738269 10.5210052140761 597.389391384223
"12" 944.702362855926 10.3803515136306 588.67666163133
"13" 937.973033759195 10.4815925400301 606.885997292805
"14" 938.215859390553 10.5009501982682 599.298031488888
"15" 889.077670378499 10.3009479477152 619.143032463915
"16" 890.332944244313 10.2656280324403 611.857483228888
"17" 931.556995399746 10.6280078484483 606.984897698809
"18" 932.054275874521 10.5315446234831 600.155293948853
"19" 933.223438971407 10.5154173736055 603.034021338469
"20" 935.321117209238 10.5369149645719 596.487039201555
"21" 945.28984638754 10.2515762747926 594.928121893528
"22" 948.621516294775 10.2868129202298 588.822055739213
"23" 875.642475438048 10.5882799751782 632.284151620667
"24" 876.887982607263 10.3984633212616 627.109646903334
"25" 890.332944244313 10.2656280324403 611.857483228888
"26" 895.039238206891 10.2313609068365 617.783841670443
"27" 921.817649104824 10.6357062425504 601.582506433441
"28" 931.556995399746 10.6280078484483 606.984897698809
"29" 945.242925857 10.3724226071732 590.631390362377
"30" 945.28984638754 10.2515762747926 594.928121893528
"31" 882.549064482965 10.3334312471739 620.794884364358
"32" 883.029530824822 10.3198347230284 616.174275148345
"33" 885.817217255882 10.2149248581378 623.074227412062
"34" 889.077670378499 10.3009479477152 619.143032463915
"35" 866.037555787782 10.352776274432 634.131107411397
"36" 875.642475438048 10.5882799751782 632.284151620667
"37" 943.83286668304 10.4368954425565 600.468588205368
"38" 944.55749738269 10.5210052140761 597.389391384223
"39" 879.943646269217 10.4712174524728 626.104200895061
"40" 880.022068941239 10.3951692318229 622.960436514336
"41" 949.889809705853 10.0503214957903 580.271800058569
"42" 959.433755874248 10.1294042573733 577.760931676977
"43" 865.081745681379 10.5636529450681 635.988449912108
"44" 866.037555787782 10.352776274432 634.131107411397
"45" 932.054275874521 10.5315446234831 600.155293948853
"46" 933.223438971407 10.5154173736055 603.034021338469
"47" 883.029530824822 10.3198347230284 616.174275148345
"48" 883.964329037435 10.4124556745304 614.426992252903
"49" 944.702362855926 10.3803515136306 588.67666163133
"50" 945.242925857 10.3724226071732 590.631390362377
"51" 938.215859390553 10.5009501982682 599.298031488888
"52" 942.183993315744 10.4412790688536 600.558800640887
"53" 881.89157678002 10.3788809479629 622.155084680458
"54" 882.549064482965 10.3334312471739 620.794884364358
"55" 879.649437846098 10.3934899715905 627.185870541177
"56" 879.943646269217 10.4712174524728 626.104200895061
"57" 880.022068941239 10.3951692318229 622.960436514336
"58" 881.89157678002 10.3788809479629 622.155084680458
"59" 876.887982607263 10.3984633212616 627.109646903334
"60" 877.468997115682 10.2745385742203 627.25525970182
"61" 877.468997115682 10.2745385742203 627.25525970182
"62" 879.649437846098 10.3934899715905 627.185870541177
"63" 942.183993315744 10.4412790688536 600.558800640887
"64" 943.83286668304 10.4368954425565 600.468588205368
"65" 937.973033759195 10.4815925400301 606.885997292805
"66" 948.621516294775 10.2868129202298 588.822055739213
"67" 890.332944244313 10.2656280324403 611.857483228888
"68" 895.039238206891 10.2313609068365 617.783841670443
"69" 921.817649104824 10.6357062425504 601.582506433441
"70" 931.556995399746 10.6280078484483 606.984897698809
"71" 945.28984638754 10.2515762747926 594.928121893528
"72" 885.817217255882 10.2149248581378 623.074227412062
"73" 889.077670378499 10.3009479477152 619.143032463915
"74" 875.642475438048 10.5882799751782 632.284151620667
"75" 944.55749738269 10.5210052140761 597.389391384223
"76" 949.889809705853 10.0503214957903 580.271800058569
"77" 959.433755874248 10.1294042573733 577.760931676977
